ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,BFEW,BFEL
18,Miami,Miami Open,2025-03-23,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Munar J.,46,56.0,1230,992.0,7.0,5.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.5,2.63,1.51,2.75,1.55,2.75,1.5,2.56,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Ruud C.,Tabilo A.,6,31.0,3855,1555.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.38,3.36,1.38,3.4,1.34,3.22,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Cerundolo F.,Paul T.,24,13.0,1925,3030.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.71,1.53,2.72,1.57,2.58,1.5,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Machac T.,Opelka R.,21,114.0,2310,529.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.53,2.69,1.58,2.69,1.51,2.54,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Walton A.,Wong C.,89,182.0,666,312.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.55,2.63,1.59,2.65,1.54,2.48,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Zverev A.,Thompson J.,2,37.0,7945,1375.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.19,5.46,1.19,5.5,1.17,5.01,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Fritz T.,Shapovalov D.,4,28.0,4900,1716.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.44,3.01,1.44,3.05,1.41,2.87,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Mensik J.,Safiullin R.,54,71.0,1042,851.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.54,2.66,1.54,2.72,1.49,2.59,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Fils A.,Tiafoe F.,18,17.0,2480,2485.0,7.0,6.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.8,2.0,1.85,2.06,1.94,2.08,1.82,1.97,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,Berrettini M.,Bergs Z.,30,51.0,1580,1065.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.16,1.43,3.23,1.39,2.95,,
18,Miami,Miami Open,2025-03-24,Masters 1000,Outdoor,Hard,3rd Round,3,De Minaur A.,Fonseca J.,11,60.0,3335,955.0,5.0,7.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.73,2.1,1.77,2.18,1.81,2.18,1.74,2.09,,
18,Miami,Miami Open,2025-03-25,Masters 1000,Outdoor,Hard,4th Round,3,Dimitrov G.,Nakashima B.,15,32.0,2745,1500.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.68,2.34,1.68,2.47,1.58,2.37,,
18,Miami,Miami Open,2025-03-25,Masters 1000,Outdoor,Hard,4th Round,3,Korda S.,Monfils G.,25,46.0,1860,1230.0,6.0,4.0,2.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.75,2.2,1.75,2.24,1.7,2.14,,
18,Miami,Miami Open,2025-03-25,Masters 1000,Outdoor,Hard,4th Round,3,Cerundolo F.,Ruud C.,24,6.0,1925,3855.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.77,2.18,1.8,2.18,1.76,2.05,,
18,Miami,Miami Open,2025-03-25,Masters 1000,Outdoor,Hard,4th Round,3,Djokovic N.,Musetti L.,5,16.0,3860,2650.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.34,3.6,1.35,3.6,1.31,3.42,,
18,Miami,Miami Open,2025-03-25,Masters 1000,Outdoor,Hard,4th Round,3,Berrettini M.,De Minaur A.,30,11.0,1580,3335.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.38,1.65,2.38,1.65,2.31,1.6,,
18,Miami,Miami Open,2025-03-25,Masters 1000,Outdoor,Hard,4th Round,3,Mensik J.,Machac T.,54,21.0,1042,2310.0,,,,,,,,,,,,,Walkover,1.91,1.91,2.09,1.82,2.09,1.91,1.97,1.84,,
18,Miami,Miami Open,2025-03-25,Masters 1000,Outdoor,Hard,4th Round,3,Fritz T.,Walton A.,4,89.0,4900,666.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.08,9.97,1.09,9.97,1.07,7.98,,
18,Miami,Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,4th Round,3,Fils A.,Zverev A.,18,2.0,2480,7945.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,3.9,1.33,3.95,1.5,3.44,1.32,,
18,Miami,Miami Open,2025-03-26,Masters 1000,Outdoor,Hard,Quarterfinals,3,Dimitrov G.,Cerundolo F.,15,24.0,2745,1925.0,6.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.88,2.03,1.88,2.03,1.83,1.98,,
18,Miami,Miami Open,2025-03-27,Masters 1000,Outdoor,Hard,Quarterfinals,3,Mensik J.,Fils A.,54,18.0,1042,2480.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.91,1.91,2.0,1.91,2.0,1.96,1.88,1.9,,
18,Miami,Miami Open,2025-03-27,Masters 1000,Outdoor,Hard,Quarterfinals,3,Djokovic N.,Korda S.,5,25.0,3860,1860.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.3,1.26,4.38,1.24,4.07,,
18,Miami,Miami Open,2025-03-27,Masters 1000,Outdoor,Hard,Quarterfinals,3,Fritz T.,Berrettini M.,4,30.0,4900,1580.0,7.0,5.0,6.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,1.47,2.85,1.5,2.85,1.44,2.76,,
18,Miami,Miami Open,2025-03-28,Masters 1000,Outdoor,Hard,Semifinals,3,Djokovic N.,Dimitrov G.,5,15.0,3860,2745.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.27,4.22,1.28,4.33,1.25,3.98,,
18,Miami,Miami Open,2025-03-28,Masters 1000,Outdoor,Hard,Semifinals,3,Mensik J.,Fritz T.,54,4.0,1042,4900.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.4,1.33,3.4,1.37,3.4,1.37,3.27,1.34,,
18,Miami,Miami Open,2025-03-31,Masters 1000,Outdoor,Hard,The Final,3,Mensik J.,Djokovic N.,54,5.0,1042,3860.0,7.0,6.0,7.0,6.0,,,,,,,2.0,1.0,Completed,4.33,1.22,4.19,1.27,4.33,1.27,4.01,1.24,,
19,Bucharest,Tiriac Open,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Navone M.,Djere L.,61,78.0,925,791.0,6.0,1.0,4.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.0,1.8,2.04,1.85,2.14,1.85,2.03,1.78,,
19,Bucharest,Tiriac Open,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Jianu F.C.,Basavareddy N.,241,108.0,229,571.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.6,1.55,2.6,1.64,2.41,1.56,,
19,Bucharest,Tiriac Open,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Gasquet R.,Van De Zandschulp B.,148,88.0,386,730.0,4.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,3.75,1.29,3.83,1.3,3.83,1.3,3.59,1.29,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Lajovic D.,87,109.0,735,570.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.36,1.65,2.51,1.65,2.37,1.57,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Vacherot V.,65,259.0,874,208.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.65,2.36,1.65,2.38,1.61,2.3,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Nardi L.,90,93.0,655,637.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.49,2.52,1.51,2.75,1.48,2.59,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Misolic F.,Shevchenko A.,232,105.0,235,578.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.85,2.04,1.85,2.15,1.75,2.05,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Ugo Carabelli C.,Albot R.,63,223.0,918,248.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.26,4.27,1.26,4.33,1.23,4.05,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Bautista Agut R.,Bu Y.,52,67.0,1049,873.0,3.0,6.0,6.0,2.0,7.0,5.0,,,,,2.0,1.0,Completed,1.73,2.1,1.78,2.15,1.78,2.21,1.71,2.1,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Comesana F.,Klizan M.,64,316.0,890,165.0,4.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,1.3,3.5,1.32,3.65,1.33,3.65,1.31,3.43,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Diallo G.,Tseng C.H.,81,101.0,770,587.0,7.0,6.0,7.0,,,,,,,,2.0,0.0,Completed,2.38,1.57,2.32,1.67,2.38,1.67,2.26,1.62,,
19,Bucharest,Tiriac Open,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Wawrinka S.,Skatov T.,161,174.0,355,324.0,6.0,4.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.38,1.64,2.38,1.67,2.45,1.59,2.31,,
19,Bucharest,Tiriac Open,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Misolic F.,Ugo Carabelli C.,232,63.0,235,918.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.77,1.51,2.79,1.55,2.54,1.51,,
19,Bucharest,Tiriac Open,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Cobolli F.,Gasquet R.,45,148.0,1260,386.0,6.0,4.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,1.49,2.84,1.53,2.84,1.46,2.69,,
19,Bucharest,Tiriac Open,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Comesana F.,Bautista Agut R.,64,52.0,890,1049.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.62,2.3,1.72,2.25,1.72,2.34,1.63,2.24,,
19,Bucharest,Tiriac Open,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Jarry N.,87,58.0,735,965.0,6.0,2.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.8,2.0,1.92,1.99,1.92,2.1,1.79,2.01,,
19,Bucharest,Tiriac Open,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Diallo G.,36,81.0,1385,770.0,7.0,6.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.33,3.4,1.35,3.53,1.35,3.53,1.33,3.25,,
19,Bucharest,Tiriac Open,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Fucsovics M.,Navone M.,90,61.0,655,925.0,4.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,2.38,1.57,2.58,1.57,2.58,1.62,2.38,1.57,,
19,Bucharest,Tiriac Open,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Dzumhur D.,Jianu F.C.,65,241.0,874,229.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.22,4.33,1.33,3.69,1.33,4.33,1.29,3.63,,
19,Bucharest,Tiriac Open,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Martinez P.,Wawrinka S.,47,161.0,1205,355.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.85,2.05,1.85,2.12,1.76,2.04,,
19,Bucharest,Tiriac Open,2025-04-04,ATP250,Outdoor,Clay,Quarterfinals,3,Fucsovics M.,O Connell C.,90,87.0,655,735.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.54,2.66,1.55,2.66,1.51,2.55,,
19,Bucharest,Tiriac Open,2025-04-04,ATP250,Outdoor,Clay,Quarterfinals,3,Baez S.,Comesana F.,36,64.0,1385,890.0,7.0,6.0,2.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,1.49,2.84,1.5,2.84,1.45,2.71,,
19,Bucharest,Tiriac Open,2025-04-04,ATP250,Outdoor,Clay,Quarterfinals,3,Cobolli F.,Misolic F.,45,232.0,1260,235.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.72,2.25,1.82,2.25,1.73,2.09,,
19,Bucharest,Tiriac Open,2025-04-04,ATP250,Outdoor,Clay,Quarterfinals,3,Dzumhur D.,Martinez P.,65,47.0,874,1205.0,6.0,1.0,2.0,0.0,,,,,,,1.0,0.0,Retired,2.1,1.73,2.12,1.81,2.24,1.81,2.12,1.71,,
19,Bucharest,Tiriac Open,2025-04-05,ATP250,Outdoor,Clay,Semifinals,3,Baez S.,Fucsovics M.,36,90.0,1385,655.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.83,2.1,1.83,2.16,1.73,2.09,,
19,Bucharest,Tiriac Open,2025-04-05,ATP250,Outdoor,Clay,Semifinals,3,Cobolli F.,Dzumhur D.,45,65.0,1260,874.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.63,2.2,1.68,2.34,1.73,2.34,1.67,2.19,,
19,Bucharest,Tiriac Open,2025-04-06,ATP250,Outdoor,Clay,The Final,3,Cobolli F.,Baez S.,45,36.0,1260,1385.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.52,1.6,2.55,1.6,2.47,1.54,,
20,Houston,U.S.Men's Clay Court Championships,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Ritschard A.,133,125.0,439,466.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.55,2.6,1.56,2.75,1.48,2.6,,
20,Houston,U.S.Men's Clay Court Championships,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Brooksby J.,Daniel T.,507,124.0,77,478.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.37,3.34,1.37,3.4,1.33,3.22,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Michelsen A.,Tien L.,34,69.0,1445,865.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.0,1.8,1.97,1.92,2.02,2.08,1.93,1.85,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Denolly C.,Holt B.,328,115.0,159,533.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.3,1.38,3.5,1.38,3.19,1.35,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Kovacevic A.,Etcheverry T.,79,44.0,780,1260.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.47,1.35,3.47,1.4,3.1,1.36,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Mannarino A.,Hanfmann Y.,144,123.0,409,479.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.75,1.44,,,2.75,1.49,2.64,1.48,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,McDonald M.,Galan D.E.,100,114.0,592,538.0,6.0,2.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.3,1.62,2.34,1.66,2.34,1.7,2.24,1.63,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Walton A.,Mmoh M.,85,282.0,746,186.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.28,1.69,2.29,1.71,2.18,1.67,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Smith C.,Duckworth J.,200,89.0,284,698.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.36,3.43,1.36,3.75,1.32,3.34,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Quinn E.,Thompson J.,130,35.0,456,1415.0,4.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.44,1.61,2.63,1.62,2.39,1.56,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-02,ATP250,Outdoor,Clay,1st Round,3,Eubanks C.,Hijikata R.,117,82.0,515,769.0,6.0,2.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.8,1.94,1.94,2.17,2.01,1.97,1.83,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-02,ATP250,Outdoor,Clay,1st Round,3,Nishikori K.,Krueger M.,66,141.0,873,416.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.26,4.22,1.27,4.22,1.24,3.9,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Brooksby J.,Tabilo A.,507,32.0,77,1575.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,2.1,1.73,2.14,1.8,2.28,1.8,2.09,1.72,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Smith C.,Quinn E.,200,130.0,284,456.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.56,2.65,1.59,2.65,1.52,2.49,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Paul T.,Garin C.,13,133.0,3070,439.0,2.0,6.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.36,3.2,1.37,3.39,1.4,3.39,1.35,3.14,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Kovacevic A.,Denolly C.,79,328.0,780,159.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.23,4.74,1.23,5.0,1.19,4.65,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Nakashima B.,McDonald M.,33,100.0,1570,592.0,6.0,1.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.47,2.91,1.47,2.91,1.43,2.78,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-03,ATP250,Outdoor,Clay,2nd Round,3,Eubanks C.,Nishikori K.,117,66.0,515,873.0,6.0,1.0,,,,,,,,,1.0,0.0,Retired,4.5,1.2,4.35,1.26,4.5,1.27,4.18,1.22,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-04,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Walton A.,17,85.0,2525,746.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.25,4.0,1.31,3.86,1.33,4.01,1.28,3.64,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-04,ATP250,Outdoor,Clay,2nd Round,3,Michelsen A.,Mannarino A.,34,144.0,1445,409.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.11,6.5,1.14,6.55,1.15,6.77,1.12,6.01,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-04,ATP250,Outdoor,Clay,Quarterfinals,3,Brooksby J.,Kovacevic A.,507,79.0,77,780.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.73,2.1,1.74,2.22,1.82,2.22,1.73,2.09,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-04,ATP250,Outdoor,Clay,Quarterfinals,3,Paul T.,Smith C.,13,200.0,3070,284.0,6.0,1.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.4,3.25,1.41,3.25,1.37,3.08,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-04,ATP250,Outdoor,Clay,Quarterfinals,3,Nakashima B.,Eubanks C.,33,117.0,1570,515.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.25,3.69,1.25,5.0,1.19,4.47,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-05,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Michelsen A.,17,34.0,2525,1445.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.53,2.68,1.53,2.68,1.5,2.59,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-05,ATP250,Outdoor,Clay,Semifinals,3,Brooksby J.,Paul T.,507,13.0,77,3070.0,7.0,6.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.0,1.25,4.11,1.28,4.11,1.28,3.82,1.26,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-06,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Nakashima B.,17,33.0,2525,1570.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.84,2.08,1.84,2.12,1.78,2.05,,
20,Houston,U.S.Men's Clay Court Championships,2025-04-06,ATP250,Outdoor,Clay,The Final,3,Brooksby J.,Tiafoe F.,507,17.0,77,2525.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.76,1.51,2.76,1.51,2.65,1.48,,
21,Marrakech,Grand Prix Hassan II,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Baadi T.,51,703.0,1051,40.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.01,26.0,1.02,32.58,1.02,32.58,1.01,18.32,,
21,Marrakech,Grand Prix Hassan II,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Collignon R.,Fognini F.,92,99.0,644,607.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.5,2.76,1.54,2.76,1.48,2.59,,
21,Marrakech,Grand Prix Hassan II,2025-03-31,ATP250,Outdoor,Clay,1st Round,3,Dellien H.,Vukic A.,102,76.0,582,808.0,7.0,5.0,4.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.38,1.61,2.44,1.62,2.5,1.55,2.4,,
21,Marrakech,Grand Prix Hassan II,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,De Jong J.,Benchetrit E.,98,608.0,609,54.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.08,9.92,1.08,10.0,1.06,8.95,,
21,Marrakech,Grand Prix Hassan II,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Virtanen O.,Altmaier D.,135,83.0,430,763.0,6.0,2.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.75,1.29,3.73,1.31,3.78,1.31,3.63,1.28,,
21,Marrakech,Grand Prix Hassan II,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Majchrzak K.,Munar J.,122,55.0,482,1029.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,3.2,1.36,3.04,1.43,3.3,1.43,3.02,1.37,,
21,Marrakech,Grand Prix Hassan II,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Bellucci M.,Kotov P.,71,107.0,842,573.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.09,1.81,2.1,1.81,2.05,1.76,,
21,Marrakech,Grand Prix Hassan II,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Carreno Busta P.,Lalami Laaroussi Y.,110,1193.0,568,8.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.01,29.0,1.01,33.16,1.01,33.16,1.01,20.65,,
21,Marrakech,Grand Prix Hassan II,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Herbert P.,Coria F.,169,126.0,335,464.0,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,2.5,1.53,2.52,1.58,2.55,1.62,2.44,1.54,,
21,Marrakech,Grand Prix Hassan II,2025-04-01,ATP250,Outdoor,Clay,1st Round,3,Gaston H.,Cerundolo J.M.,84,128.0,751,461.0,5.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.8,2.05,1.85,2.06,1.85,1.97,1.81,,
21,Marrakech,Grand Prix Hassan II,2025-04-02,ATP250,Outdoor,Clay,1st Round,3,Darderi L.,Boyer T.,57,121.0,989,491.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.51,2.72,1.53,2.75,1.48,2.62,,
21,Marrakech,Grand Prix Hassan II,2025-04-02,ATP250,Outdoor,Clay,1st Round,3,Kopriva V.,Gojo B.,106,414.0,576,116.0,2.0,6.0,6.0,2.0,6.0,4.0,,,,,2.0,1.0,Completed,1.62,2.3,1.65,2.34,1.7,2.35,1.63,2.25,,
21,Marrakech,Grand Prix Hassan II,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Muller A.,Dellien H.,41,102.0,1304,582.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.63,1.52,2.69,1.57,2.69,1.51,2.53,,
21,Marrakech,Grand Prix Hassan II,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Majchrzak K.,De Jong J.,122,98.0,482,609.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.07,1.83,2.08,1.78,1.99,,
21,Marrakech,Grand Prix Hassan II,2025-04-02,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Virtanen O.,51,135.0,1051,430.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.37,3.06,1.38,3.4,1.35,3.12,,
